timestamp,roll,pitch,yaw,batt
2025-10-21T23:24:50.291705,-3.8638193435554626,0.11492582410829577,123.95626187990483,4.16694293524815
2025-10-21T23:24:50.795838,-2.3780118540044928,-0.883049551746462,206.66346917575677,3.763727697687354
2025-10-21T23:24:51.300117,1.7686702511717867,-0.7631889555641527,155.56127233759125,3.839728023427456
2025-10-21T23:24:51.807473,1.0034311756730183,2.828826128761823,39.45653331823259,3.97382042242654
2025-10-21T23:24:52.318198,4.592334740943912,-1.7680950363809373,334.7398009538833,3.7805318451303798
2025-10-21T23:24:52.825390,-3.4797751564755086,-2.1392928275544674,135.3483564457764,4.027445314539283
2025-10-21T23:24:53.330256,0.6374172277431409,2.5018476687690017,224.3883250359836,3.763908809249717
2025-10-21T23:24:53.835020,1.0373136171675457,-0.6202091959737621,304.92032523945954,4.042217243410402
2025-10-21T23:24:54.339997,4.412046112257947,2.625721033140567,187.12859843355957,3.8379281522308837
2025-10-21T23:24:54.847143,-0.66418705983512,-1.608318319677062,199.32346861289966,3.807077287075481
2025-10-21T23:24:55.358466,1.512801991348395,1.5374801085216339,313.1935219556193,4.1623956140194505
2025-10-21T23:24:55.866093,-1.2990098861991384,-2.0981021693718374,109.5393651393023,4.028370459919102
2025-10-21T23:24:56.378844,1.6377872806608895,2.480502498987697,97.65562893838097,4.187882415236553
2025-10-21T23:24:56.887655,-1.067365330121821,-0.2998120510732263,262.8016301380571,3.929685871238123
2025-10-21T23:24:57.398686,4.3952757732204155,-1.4571791655754691,20.40038265335887,3.8536643696168698
2025-10-21T23:24:57.912316,-0.8930960990081633,-2.936328949934702,58.24038358690721,4.169001293819949
2025-10-21T23:24:58.420871,1.2892744127748044,-2.327291328157181,69.93262373503393,3.911424307581676
2025-10-21T23:24:58.931553,0.48334039009440666,2.920076190801007,156.68032313611684,4.0854522577780035
2025-10-21T23:24:59.446745,3.0489721322565053,0.58776268382283,82.6881144185883,4.024234607094347
2025-10-21T23:24:59.961206,-2.4197166664625422,0.826267216800888,157.47252510149914,4.0017918194063515
2025-10-21T23:25:00.475451,-3.589257391568552,1.6055123449238202,11.068306233327863,4.094441737475871
2025-10-21T23:25:00.987874,3.722123706207551,2.047914939539087,177.11633713853902,3.7764144240653317
2025-10-21T23:25:01.496963,3.803589401858696,-1.5080308238672444,140.9308318492048,3.910757300735218
2025-10-21T23:25:02.006457,-3.112459719356264,1.1790765213128882,14.519161661093785,4.096116729217873
2025-10-21T23:25:02.516764,2.1541668095915423,0.6087387857931734,315.09002161327436,3.836907105362982
2025-10-21T23:25:03.030835,2.35667945554376,-2.8913697730595924,193.82346990795457,4.07488588815053
2025-10-21T23:25:03.544188,-4.708120345087354,1.2410408047746992,304.2899561351105,3.876978861258186
2025-10-21T23:25:04.054890,-3.0865664067795473,1.7114807580875837,174.3600872107992,4.116450066657374
2025-10-21T23:25:04.564995,-0.1534108795474376,-0.2763073516474419,131.7129407416937,3.8277999755726277
2025-10-21T23:25:05.077501,-0.9310026602002361,0.20444926247116868,75.29212479665665,3.860812682458099
2025-10-21T23:25:05.586456,2.186956384609463,-0.6935295203249758,230.24756402221365,4.121180875680041
2025-10-21T23:25:06.098778,-0.09753306700225473,-1.597931539299334,157.4005220203356,3.715924585362155
2025-10-21T23:25:06.608007,4.784698165484899,2.8634995280847946,193.88775488935045,3.705770706835184
2025-10-21T23:25:07.120639,2.5495840065514264,2.642357105958479,124.13380489289365,3.730189883181183
2025-10-21T23:25:07.629917,-4.543634355999081,-0.8205568012478572,272.127673028068,4.163668925807513
2025-10-21T23:25:08.141228,-4.227460717806703,-0.6316180512529428,217.19757725196826,4.065355073448313
2025-10-21T23:25:08.649779,-4.121423351585594,2.3926273798852984,188.75964993551452,4.118501085204783
2025-10-21T23:25:09.161626,2.54038711616559,0.4456116875765841,151.76585391232533,4.110835128779235
